timestamp,x,y,z,orientation_x,orientation_y,orientation_z,orientation_w
603.45,-7.869,-2.28,-0.01,0.0,0.0,0.532,-0.847
603.45,-7.868,-2.281,-0.01,0.0,0.0,0.531,-0.847
605.95,-7.146,-2.887,-0.01,0.0,0.0,0.103,-0.995
605.95,-7.146,-2.887,-0.01,0.0,0.0,0.103,-0.995
606.2,-7.146,-2.888,-0.01,0.0,0.0,0.089,-0.996
606.2,-7.146,-2.888,-0.01,0.0,0.0,0.089,-0.996
606.95,-7.145,-2.888,-0.01,0.0,0.0,0.047,-0.999
606.95,-7.145,-2.888,-0.01,0.0,0.0,0.047,-0.999
606.95,-7.145,-2.888,-0.01,0.0,0.0,0.047,-0.999
606.95,-7.145,-2.888,-0.01,0.0,0.0,0.047,-0.999
606.95,-7.145,-2.888,-0.01,0.0,0.0,0.047,-0.999
607.2,-7.145,-2.888,-0.01,0.0,0.0,0.048,-0.999
607.45,-7.145,-2.888,-0.01,0.0,0.0,0.049,-0.999
607.95,-7.145,-2.888,-0.01,0.0,0.0,0.051,-0.999
607.95,-7.145,-2.888,-0.01,0.0,0.0,0.051,-0.999
608.7,-7.145,-2.888,-0.01,0.0,0.0,0.054,-0.999
608.7,-7.145,-2.888,-0.01,0.0,0.0,0.054,-0.999
608.7,-7.145,-2.888,-0.01,0.0,0.0,0.054,-0.999
608.7,-7.145,-2.888,-0.01,0.0,0.0,0.054,-0.999
608.95,-7.146,-2.888,-0.01,0.0,0.0,0.055,-0.998
608.95,-7.146,-2.888,-0.01,0.0,0.0,0.055,-0.998
608.95,-7.146,-2.888,-0.01,0.0,0.0,0.055,-0.998
608.95,-7.146,-2.888,-0.01,0.0,0.0,0.055,-0.998
608.95,-7.146,-2.888,-0.01,0.0,0.0,0.055,-0.998
609.7,-7.146,-2.888,-0.01,0.0,0.0,0.058,-0.998
609.7,-7.146,-2.888,-0.01,0.0,0.0,0.058,-0.998
609.95,-7.146,-2.888,-0.01,0.0,0.0,0.059,-0.998
610.2,-7.146,-2.888,-0.01,0.0,0.0,0.06,-0.998
611.95,-7.146,-2.887,-0.01,0.0,0.0,0.068,-0.998
611.95,-7.146,-2.887,-0.01,0.0,0.0,0.068,-0.998
611.95,-7.146,-2.887,-0.01,0.0,0.0,0.068,-0.998
612.45,-7.146,-2.887,-0.01,0.0,0.0,0.07,-0.998
612.45,-7.146,-2.887,-0.01,0.0,0.0,0.07,-0.998
612.45,-7.146,-2.887,-0.01,0.0,0.0,0.07,-0.998
612.95,-7.147,-2.887,-0.01,0.0,0.0,0.073,-0.997
613.45,-7.147,-2.887,-0.01,0.0,0.0,0.075,-0.997
613.95,-7.147,-2.887,-0.01,0.0,0.0,0.077,-0.997
614.2,-7.147,-2.887,-0.01,0.0,0.0,0.078,-0.997
614.7,-7.147,-2.887,-0.01,0.0,0.0,0.081,-0.997
614.7,-7.147,-2.887,-0.01,0.0,0.0,0.081,-0.997
614.95,-7.147,-2.887,-0.01,0.0,0.0,0.082,-0.997
615.2,-7.147,-2.887,-0.01,0.0,0.0,0.083,-0.997
615.45,-7.147,-2.887,-0.01,0.0,0.0,0.084,-0.996
615.7,-7.147,-2.887,-0.01,0.0,0.0,0.085,-0.996
615.7,-7.147,-2.887,-0.01,0.0,0.0,0.085,-0.996
615.7,-7.147,-2.887,-0.01,0.0,0.0,0.085,-0.996
615.7,-7.147,-2.887,-0.01,0.0,0.0,0.085,-0.996
615.7,-7.147,-2.887,-0.01,0.0,0.0,0.085,-0.996
616.2,-7.148,-2.887,-0.01,0.0,0.0,0.088,-0.996
616.45,-7.148,-2.887,-0.01,0.0,0.0,0.089,-0.996
616.7,-7.148,-2.887,-0.01,0.0,0.0,0.09,-0.996
616.95,-7.148,-2.887,-0.01,0.0,0.0,0.091,-0.996
616.95,-7.148,-2.887,-0.01,0.0,0.0,0.091,-0.996
618.45,-7.148,-2.887,-0.01,0.0,0.0,0.098,-0.995
618.45,-7.148,-2.887,-0.01,0.0,0.0,0.098,-0.995
618.45,-7.148,-2.887,-0.01,0.0,0.0,0.098,-0.995
618.45,-7.148,-2.887,-0.01,0.0,0.0,0.098,-0.995
618.45,-7.148,-2.887,-0.01,0.0,0.0,0.098,-0.995
618.45,-7.148,-2.887,-0.01,0.0,0.0,0.098,-0.995
618.45,-7.148,-2.887,-0.01,0.0,0.0,0.098,-0.995
618.45,-7.148,-2.887,-0.01,0.0,0.0,0.098,-0.995
618.95,-7.148,-2.887,-0.01,0.0,0.0,0.101,-0.995
619.2,-7.148,-2.887,-0.01,0.0,0.0,0.102,-0.995
619.45,-7.149,-2.887,-0.01,0.0,0.0,0.103,-0.995
619.95,-7.149,-2.887,-0.01,0.0,0.0,0.105,-0.994
620.2,-7.149,-2.887,-0.01,0.0,0.0,0.106,-0.994
620.7,-7.149,-2.887,-0.01,0.0,0.0,0.109,-0.994
620.7,-7.149,-2.887,-0.01,0.0,0.0,0.109,-0.994
620.7,-7.149,-2.887,-0.01,0.0,0.0,0.109,-0.994
620.95,-7.149,-2.887,-0.01,0.0,0.0,0.11,-0.994
621.2,-7.149,-2.887,-0.01,0.0,0.0,0.111,-0.994
621.7,-7.149,-2.887,-0.01,0.0,0.0,0.113,-0.994
621.95,-7.149,-2.887,-0.01,0.0,0.0,0.114,-0.993
622.45,-7.15,-2.887,-0.01,0.0,0.0,0.116,-0.993
622.45,-7.15,-2.887,-0.01,0.0,0.0,0.116,-0.993
622.45,-7.15,-2.887,-0.01,0.0,0.0,0.116,-0.993
622.7,-7.15,-2.887,-0.01,0.0,0.0,0.117,-0.993
623.45,-7.15,-2.887,-0.01,0.0,0.0,0.121,-0.993
623.45,-7.15,-2.887,-0.01,0.0,0.0,0.121,-0.993
623.95,-7.15,-2.887,-0.01,-0.0,0.0,0.123,-0.992
624.2,-7.15,-2.887,-0.01,-0.0,0.0,0.124,-0.992
624.2,-7.15,-2.887,-0.01,-0.0,0.0,0.124,-0.992
624.2,-7.15,-2.887,-0.01,-0.0,0.0,0.124,-0.992
624.45,-7.15,-2.887,-0.01,-0.0,0.0,0.125,-0.992
624.7,-7.15,-2.887,-0.01,-0.0,0.0,0.126,-0.992
624.95,-7.15,-2.887,-0.01,-0.0,0.0,0.127,-0.992
624.95,-7.15,-2.887,-0.01,-0.0,0.0,0.127,-0.992
625.45,-7.15,-2.887,-0.01,-0.0,0.0,0.128,-0.992
625.45,-7.15,-2.887,-0.01,-0.0,0.0,0.128,-0.992
625.45,-7.15,-2.887,-0.01,-0.0,0.0,0.128,-0.992
625.45,-7.15,-2.887,-0.01,-0.0,0.0,0.128,-0.992
625.7,-7.15,-2.887,-0.01,-0.0,0.0,0.129,-0.992
625.7,-7.15,-2.887,-0.01,-0.0,0.0,0.129,-0.992
625.95,-7.15,-2.887,-0.01,-0.0,0.0,0.13,-0.991
626.2,-7.15,-2.887,-0.01,-0.0,0.0,0.131,-0.991
626.7,-7.15,-2.887,-0.01,-0.0,0.0,0.133,-0.991
626.95,-7.15,-2.887,-0.01,-0.0,0.0,0.133,-0.991
626.95,-7.15,-2.887,-0.01,-0.0,0.0,0.133,-0.991
627.2,-7.15,-2.887,-0.01,-0.0,0.0,0.134,-0.991
627.7,-7.034,-2.911,-0.01,-0.0,0.0,0.079,-0.997
627.7,-7.034,-2.911,-0.01,-0.0,0.0,0.079,-0.997
627.7,-7.028,-2.912,-0.01,-0.0,0.0,0.077,-0.997
627.7,-7.027,-2.912,-0.01,-0.0,0.0,0.077,-0.997
627.7,-7.026,-2.913,-0.01,-0.0,0.0,0.077,-0.997
627.7,-7.026,-2.913,-0.01,-0.0,0.0,0.076,-0.997
627.7,-7.025,-2.913,-0.01,-0.0,0.0,0.076,-0.997
627.7,-7.025,-2.913,-0.01,-0.0,0.0,0.076,-0.997
627.7,-7.024,-2.913,-0.01,-0.0,0.0,0.076,-0.997
627.7,-7.023,-2.913,-0.01,-0.0,0.0,0.076,-0.997
627.7,-7.023,-2.913,-0.01,-0.0,0.0,0.075,-0.997
627.7,-7.022,-2.913,-0.01,-0.0,0.0,0.075,-0.997
627.95,-6.836,-2.933,-0.01,-0.0,0.0,0.033,-0.999
628.2,-6.662,-2.936,-0.01,-0.0,-0.0,-0.027,-1.0
628.45,-6.476,-2.908,-0.01,-0.0,0.0,-0.131,-0.991
628.45,-6.475,-2.907,-0.01,-0.0,0.0,-0.131,-0.991
628.7,-6.289,-2.834,-0.01,-0.0,0.0,-0.248,-0.969
628.95,-6.126,-2.719,-0.01,-0.0,0.0,-0.352,-0.936
629.2,-5.989,-2.573,-0.01,-0.0,0.0,-0.444,-0.896
629.45,-5.883,-2.404,-0.01,-0.0,0.0,-0.526,-0.851
629.45,-5.883,-2.403,-0.01,-0.0,0.0,-0.526,-0.851
629.7,-5.808,-2.218,-0.01,-0.0,0.0,-0.592,-0.806
629.95,-5.762,-2.024,-0.01,-0.0,0.0,-0.647,-0.763
629.95,-5.761,-2.023,-0.01,-0.0,0.0,-0.647,-0.763
630.7,-5.722,-1.425,-0.01,-0.0,0.0,-0.688,-0.726
630.7,-5.722,-1.424,-0.01,-0.0,0.0,-0.688,-0.726
631.2,-5.676,-1.028,-0.01,-0.0,0.0,-0.639,-0.769
631.7,-5.575,-0.642,-0.01,-0.0,0.0,-0.58,-0.815
632.2,-5.431,-0.287,-0.01,-0.0,0.0,-0.54,-0.842
632.2,-5.43,-0.287,-0.01,-0.0,0.0,-0.539,-0.842
632.2,-5.43,-0.286,-0.01,-0.0,0.0,-0.539,-0.842
632.45,-5.34,-0.108,-0.01,-0.0,0.0,-0.507,-0.862
632.7,-5.239,0.058,-0.01,-0.0,0.0,-0.467,-0.884
633.2,-4.991,0.359,-0.01,-0.0,0.0,-0.383,-0.924
633.45,-4.843,0.493,-0.01,-0.0,0.0,-0.331,-0.944
633.45,-4.842,0.494,-0.01,-0.0,0.0,-0.33,-0.944
633.7,-4.679,0.607,-0.01,-0.0,0.0,-0.26,-0.966
633.95,-4.498,0.692,-0.01,0.0,0.0,-0.17,-0.986
634.2,-4.305,0.741,-0.01,0.0,0.0,-0.071,-0.997
634.7,-3.912,0.72,-0.01,0.0,0.0,0.119,-0.993
634.7,-3.911,0.72,-0.01,0.0,0.0,0.119,-0.993
634.7,-3.911,0.72,-0.01,0.0,0.0,0.119,-0.993
634.7,-3.91,0.72,-0.01,0.0,0.0,0.12,-0.993
634.7,-3.909,0.719,-0.01,0.0,0.0,0.12,-0.993
634.95,-3.718,0.66,-0.01,0.0,0.0,0.174,-0.985
635.45,-3.352,0.5,-0.01,0.0,0.0,0.224,-0.975
635.7,-3.172,0.411,-0.01,0.0,0.0,0.235,-0.972
636.45,-2.647,0.133,-0.01,0.0,0.0,0.231,-0.973
636.95,-2.296,-0.038,-0.01,0.0,0.0,0.226,-0.974
637.2,-2.118,-0.129,-0.01,0.0,0.0,0.24,-0.971
637.45,-1.946,-0.22,-0.01,0.0,0.0,0.239,-0.971
637.7,-1.775,-0.307,-0.01,0.0,0.0,0.232,-0.973
637.95,-1.598,-0.397,-0.01,0.0,0.0,0.234,-0.972
637.95,-1.597,-0.398,-0.01,0.0,0.0,0.234,-0.972
637.95,-1.596,-0.398,-0.01,0.0,0.0,0.234,-0.972
638.2,-1.419,-0.489,-0.01,0.0,0.0,0.236,-0.972
638.45,-1.247,-0.579,-0.01,0.0,0.0,0.235,-0.972
638.7,-1.076,-0.664,-0.01,0.0,0.0,0.228,-0.974
638.7,-1.075,-0.664,-0.01,0.0,0.0,0.228,-0.974
639.45,-0.54,-0.934,-0.01,0.0,0.0,0.234,-0.972
639.7,-0.356,-1.027,-0.01,0.0,0.0,0.229,-0.974
640.2,0.001,-1.194,-0.01,0.0,0.0,0.213,-0.977
641.2,0.719,-1.546,-0.01,0.0,0.0,0.233,-0.973
641.7,1.081,-1.717,-0.01,0.0,0.0,0.197,-0.98
641.95,1.268,-1.787,-0.01,-0.0,0.0,0.156,-0.988
642.2,1.46,-1.84,-0.01,-0.0,0.0,0.108,-0.994
642.2,1.461,-1.84,-0.01,-0.0,0.0,0.108,-0.994
642.2,1.462,-1.84,-0.01,-0.0,0.0,0.108,-0.994
642.7,1.858,-1.893,-0.01,-0.0,0.0,0.031,-1.0
642.95,2.057,-1.901,-0.01,-0.0,0.0,0.009,-1.0
643.45,2.452,-1.899,-0.01,-0.0,0.0,-0.007,-1.0
643.95,2.733,-1.894,-0.01,-0.0,-0.0,-0.008,-1.0
644.2,2.795,-1.893,-0.01,-0.0,-0.0,-0.008,-1.0
644.7,2.863,-1.891,-0.01,-0.0,0.0,-0.05,-0.999
645.2,2.868,-1.89,-0.01,-0.0,0.0,-0.026,-1.0
645.7,2.868,-1.89,-0.01,-0.0,0.0,-0.017,-1.0
645.7,2.868,-1.89,-0.01,-0.0,0.0,-0.017,-1.0
646.45,2.868,-1.89,-0.01,-0.0,0.0,-0.017,-1.0
646.95,2.868,-1.89,-0.01,-0.0,0.0,-0.018,-1.0
647.2,2.868,-1.89,-0.01,-0.0,0.0,-0.018,-1.0
647.2,2.868,-1.89,-0.01,-0.0,0.0,-0.018,-1.0
647.2,2.868,-1.89,-0.01,-0.0,0.0,-0.018,-1.0
647.45,2.868,-1.89,-0.01,-0.0,0.0,-0.018,-1.0
647.45,2.868,-1.89,-0.01,-0.0,0.0,-0.018,-1.0
647.45,2.868,-1.89,-0.01,-0.0,0.0,-0.018,-1.0
647.45,2.868,-1.89,-0.01,-0.0,0.0,-0.018,-1.0
647.45,2.868,-1.89,-0.01,-0.0,0.0,-0.018,-1.0
647.45,2.868,-1.89,-0.01,-0.0,0.0,-0.018,-1.0
647.95,2.868,-1.89,-0.01,-0.0,0.0,-0.019,-1.0
648.2,2.868,-1.89,-0.01,-0.0,0.0,-0.019,-1.0
648.45,2.868,-1.89,-0.01,-0.0,0.0,-0.019,-1.0
648.45,2.868,-1.89,-0.01,-0.0,0.0,-0.019,-1.0
648.95,2.868,-1.89,-0.01,-0.0,0.0,-0.019,-1.0
649.2,2.868,-1.89,-0.01,-0.0,0.0,-0.02,-1.0
649.7,2.868,-1.89,-0.01,-0.0,0.0,-0.02,-1.0
649.95,2.868,-1.89,-0.01,-0.0,0.0,-0.02,-1.0
649.95,2.868,-1.89,-0.01,-0.0,0.0,-0.02,-1.0
649.95,2.868,-1.89,-0.01,-0.0,0.0,-0.02,-1.0
649.95,2.868,-1.89,-0.01,-0.0,0.0,-0.02,-1.0
649.95,2.868,-1.89,-0.01,-0.0,0.0,-0.02,-1.0
649.95,2.868,-1.89,-0.01,-0.0,0.0,-0.02,-1.0
649.95,2.868,-1.89,-0.01,-0.0,0.0,-0.02,-1.0
649.95,2.868,-1.89,-0.01,-0.0,0.0,-0.02,-1.0
649.95,2.868,-1.89,-0.01,-0.0,0.0,-0.02,-1.0
649.95,2.868,-1.89,-0.01,-0.0,0.0,-0.02,-1.0
649.95,2.868,-1.89,-0.01,-0.0,0.0,-0.02,-1.0
650.2,2.868,-1.89,-0.01,-0.0,0.0,-0.02,-1.0
650.7,2.868,-1.89,-0.01,-0.0,0.0,-0.021,-1.0
650.95,2.868,-1.89,-0.01,-0.0,0.0,-0.021,-1.0
651.2,2.868,-1.89,-0.01,-0.0,0.0,-0.021,-1.0
651.45,2.868,-1.89,-0.01,-0.0,0.0,-0.021,-1.0
651.45,2.868,-1.89,-0.01,-0.0,0.0,-0.021,-1.0
651.7,2.868,-1.89,-0.01,-0.0,0.0,-0.022,-1.0
652.2,2.868,-1.89,-0.01,-0.0,0.0,-0.022,-1.0
652.45,2.868,-1.89,-0.01,-0.0,0.0,-0.022,-1.0
652.7,2.868,-1.89,-0.01,-0.0,0.0,-0.022,-1.0
652.95,2.868,-1.89,-0.01,-0.0,0.0,-0.023,-1.0
653.2,2.868,-1.89,-0.01,-0.0,0.0,-0.023,-1.0
653.7,2.868,-1.89,-0.01,-0.0,0.0,-0.023,-1.0
653.7,2.868,-1.89,-0.01,-0.0,0.0,-0.023,-1.0
653.95,2.868,-1.89,-0.01,-0.0,0.0,-0.023,-1.0
654.2,2.868,-1.89,-0.01,-0.0,0.0,-0.024,-1.0
654.2,2.868,-1.89,-0.01,-0.0,0.0,-0.024,-1.0
654.2,2.868,-1.89,-0.01,-0.0,0.0,-0.024,-1.0
654.2,2.868,-1.89,-0.01,-0.0,0.0,-0.024,-1.0
654.2,2.868,-1.89,-0.01,-0.0,0.0,-0.024,-1.0
654.7,2.868,-1.89,-0.01,-0.0,0.0,-0.024,-1.0
654.95,2.868,-1.89,-0.01,-0.0,0.0,-0.024,-1.0
654.95,2.868,-1.89,-0.01,-0.0,0.0,-0.024,-1.0
654.95,2.868,-1.89,-0.01,-0.0,0.0,-0.024,-1.0
654.95,2.868,-1.89,-0.01,-0.0,0.0,-0.024,-1.0
654.95,2.868,-1.89,-0.01,-0.0,0.0,-0.024,-1.0
655.2,2.868,-1.89,-0.01,-0.0,0.0,-0.024,-1.0
655.2,2.868,-1.89,-0.01,-0.0,0.0,-0.024,-1.0
655.45,2.868,-1.89,-0.01,-0.0,0.0,-0.025,-1.0
655.7,2.868,-1.89,-0.01,-0.0,0.0,-0.025,-1.0
655.7,2.868,-1.89,-0.01,-0.0,0.0,-0.025,-1.0
656.2,2.868,-1.89,-0.01,-0.0,0.0,-0.025,-1.0
656.45,2.868,-1.89,-0.01,-0.0,0.0,-0.025,-1.0
656.7,2.868,-1.89,-0.01,-0.0,0.0,-0.026,-1.0
656.95,2.867,-1.89,-0.01,-0.0,0.0,-0.026,-1.0
657.2,2.867,-1.89,-0.01,0.0,0.0,-0.026,-1.0
657.2,2.867,-1.89,-0.01,0.0,0.0,-0.026,-1.0
657.2,2.867,-1.89,-0.01,0.0,0.0,-0.026,-1.0
657.2,2.867,-1.89,-0.01,0.0,0.0,-0.026,-1.0
657.2,2.867,-1.89,-0.01,0.0,0.0,-0.026,-1.0
657.2,2.867,-1.89,-0.01,0.0,0.0,-0.026,-1.0
657.2,2.867,-1.89,-0.01,0.0,0.0,-0.026,-1.0
657.7,2.867,-1.89,-0.01,0.0,0.0,-0.026,-1.0
657.7,2.867,-1.89,-0.01,0.0,0.0,-0.026,-1.0
658.45,2.867,-1.89,-0.01,0.0,0.0,-0.027,-1.0
658.7,2.867,-1.89,-0.01,-0.0,0.0,-0.027,-1.0
658.7,2.867,-1.89,-0.01,-0.0,0.0,-0.027,-1.0
658.95,2.867,-1.89,-0.01,-0.0,0.0,-0.027,-1.0
659.2,2.867,-1.89,-0.01,0.0,0.0,-0.028,-1.0
659.95,2.867,-1.891,-0.01,-0.0,0.0,-0.028,-1.0
659.95,2.867,-1.891,-0.01,-0.0,0.0,-0.028,-1.0
660.45,2.867,-1.891,-0.01,-0.0,0.0,-0.029,-1.0
660.45,2.867,-1.891,-0.01,-0.0,0.0,-0.029,-1.0
660.7,2.867,-1.891,-0.01,-0.0,0.0,-0.029,-1.0
660.95,2.867,-1.891,-0.01,-0.0,0.0,-0.029,-1.0
661.45,2.867,-1.891,-0.01,-0.0,0.0,-0.03,-1.0
662.45,2.867,-1.891,-0.01,-0.0,0.0,-0.03,-1.0
662.95,2.867,-1.891,-0.01,-0.0,0.0,-0.031,-1.0
663.2,2.867,-1.891,-0.01,-0.0,0.0,-0.031,-1.0
663.7,2.867,-1.891,-0.01,-0.0,0.0,-0.031,-1.0
663.95,2.867,-1.891,-0.01,-0.0,0.0,-0.032,-0.999
664.45,2.867,-1.891,-0.01,-0.0,0.0,-0.032,-0.999
664.45,2.867,-1.891,-0.01,-0.0,0.0,-0.032,-0.999
664.7,2.867,-1.891,-0.01,-0.0,0.0,-0.032,-0.999
664.95,2.867,-1.891,-0.01,0.0,0.0,-0.032,-0.999
665.2,2.867,-1.891,-0.01,0.0,0.0,-0.032,-0.999
665.7,2.867,-1.891,-0.01,0.0,0.0,-0.033,-0.999
665.95,2.867,-1.891,-0.01,0.0,0.0,-0.033,-0.999
666.2,2.867,-1.891,-0.01,0.0,0.0,-0.033,-0.999
666.45,2.867,-1.891,-0.01,0.0,0.0,-0.033,-0.999
666.45,2.867,-1.891,-0.01,0.0,0.0,-0.033,-0.999
666.7,2.867,-1.891,-0.01,0.0,0.0,-0.033,-0.999
666.7,2.867,-1.891,-0.01,0.0,0.0,-0.033,-0.999
667.2,2.866,-1.891,-0.01,0.0,0.0,-0.033,-0.999
667.45,2.866,-1.891,-0.01,0.0,0.0,-0.033,-0.999
667.45,2.866,-1.891,-0.01,0.0,0.0,-0.033,-0.999
667.45,2.866,-1.891,-0.01,0.0,0.0,-0.033,-0.999
667.45,2.866,-1.891,-0.01,0.0,0.0,-0.033,-0.999
667.45,2.866,-1.891,-0.01,0.0,0.0,-0.033,-0.999
667.45,2.866,-1.891,-0.01,0.0,0.0,-0.033,-0.999
667.45,2.866,-1.891,-0.01,0.0,0.0,-0.033,-0.999
667.45,2.866,-1.891,-0.01,0.0,0.0,-0.033,-0.999
667.95,2.866,-1.891,-0.01,0.0,0.0,-0.034,-0.999
668.2,2.866,-1.891,-0.01,0.0,0.0,-0.034,-0.999
668.2,2.866,-1.891,-0.01,0.0,0.0,-0.034,-0.999
668.2,2.866,-1.891,-0.01,0.0,0.0,-0.034,-0.999
668.2,2.866,-1.891,-0.01,0.0,0.0,-0.034,-0.999
668.7,2.866,-1.891,-0.01,0.0,0.0,-0.034,-0.999
668.95,2.866,-1.891,-0.01,0.0,0.0,-0.034,-0.999
668.95,2.866,-1.891,-0.01,0.0,0.0,-0.034,-0.999
668.95,2.866,-1.891,-0.01,0.0,0.0,-0.034,-0.999
669.2,2.866,-1.891,-0.01,0.0,0.0,-0.034,-0.999
669.45,2.866,-1.891,-0.01,0.0,0.0,-0.034,-0.999
669.45,2.866,-1.891,-0.01,0.0,0.0,-0.034,-0.999
669.45,2.866,-1.891,-0.01,0.0,0.0,-0.034,-0.999
669.95,2.866,-1.891,-0.01,0.0,0.0,-0.034,-0.999
670.2,2.866,-1.891,-0.01,0.0,0.0,-0.035,-0.999
670.45,2.866,-1.891,-0.01,0.0,0.0,-0.035,-0.999
670.95,2.866,-1.891,-0.01,0.0,0.0,-0.035,-0.999
672.2,2.866,-1.891,-0.01,0.0,0.0,-0.035,-0.999
672.2,2.866,-1.891,-0.01,0.0,0.0,-0.035,-0.999
672.7,2.866,-1.891,-0.01,0.0,0.0,-0.035,-0.999
673.2,2.866,-1.891,-0.01,0.0,0.0,-0.036,-0.999
673.45,2.866,-1.891,-0.01,0.0,0.0,-0.036,-0.999
673.95,2.866,-1.891,-0.01,0.0,0.0,-0.036,-0.999
674.2,2.866,-1.891,-0.01,0.0,0.0,-0.036,-0.999
674.45,2.866,-1.891,-0.01,0.0,0.0,-0.036,-0.999
674.95,2.866,-1.891,-0.01,0.0,0.0,-0.036,-0.999
674.95,2.866,-1.891,-0.01,0.0,0.0,-0.036,-0.999
674.95,2.866,-1.891,-0.01,0.0,0.0,-0.036,-0.999
675.2,2.866,-1.891,-0.01,0.0,0.0,-0.036,-0.999
675.2,2.866,-1.891,-0.01,0.0,0.0,-0.036,-0.999
675.45,2.866,-1.891,-0.01,0.0,0.0,-0.036,-0.999
675.45,2.866,-1.891,-0.01,0.0,0.0,-0.036,-0.999
675.7,2.866,-1.891,-0.01,0.0,0.0,-0.036,-0.999
675.7,2.866,-1.891,-0.01,0.0,0.0,-0.036,-0.999
676.2,2.866,-1.891,-0.01,0.0,0.0,-0.037,-0.999
676.2,2.866,-1.891,-0.01,0.0,0.0,-0.037,-0.999
676.45,2.866,-1.891,-0.01,0.0,0.0,-0.037,-0.999
676.7,2.866,-1.891,-0.01,0.0,0.0,-0.037,-0.999
677.7,2.866,-1.891,-0.01,0.0,0.0,-0.037,-0.999
678.2,2.866,-1.891,-0.01,0.0,0.0,-0.037,-0.999
678.7,2.866,-1.891,-0.01,0.0,0.0,-0.037,-0.999
679.2,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
679.7,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
679.7,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
679.7,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
679.7,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
679.7,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
679.7,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
679.7,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
679.7,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
679.7,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
679.7,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
679.7,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
679.7,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
679.95,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
680.45,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
680.7,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
680.95,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
681.45,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
681.7,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
682.45,2.866,-1.891,-0.01,0.0,0.0,-0.038,-0.999
682.95,2.866,-1.891,-0.01,0.0,0.0,-0.039,-0.999
682.95,2.866,-1.891,-0.01,0.0,0.0,-0.039,-0.999
682.95,2.866,-1.891,-0.01,0.0,0.0,-0.039,-0.999
683.45,2.866,-1.891,-0.01,0.0,0.0,-0.039,-0.999
683.45,2.866,-1.891,-0.01,0.0,0.0,-0.039,-0.999
683.7,2.866,-1.891,-0.01,0.0,0.0,-0.039,-0.999
684.7,2.866,-1.891,-0.01,0.0,0.0,-0.039,-0.999
684.95,2.866,-1.891,-0.01,0.0,0.0,-0.039,-0.999
685.45,2.866,-1.891,-0.01,0.0,0.0,-0.039,-0.999
685.95,2.865,-1.891,-0.01,0.0,0.0,-0.039,-0.999
686.2,2.865,-1.891,-0.01,0.0,0.0,-0.039,-0.999
686.7,2.865,-1.891,-0.01,0.0,0.0,-0.039,-0.999
686.95,2.865,-1.891,-0.01,0.0,0.0,-0.039,-0.999
687.95,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
688.2,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
688.45,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
688.45,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
688.7,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
688.95,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
689.45,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
689.45,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
689.95,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
690.2,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
690.45,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
690.7,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
690.95,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
691.2,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
691.2,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
691.2,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
692.2,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
692.2,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
692.45,2.865,-1.891,-0.01,0.0,0.0,-0.04,-0.999
692.95,2.865,-1.891,-0.01,0.0,0.0,-0.041,-0.999
692.95,2.865,-1.891,-0.01,0.0,0.0,-0.041,-0.999
693.45,2.865,-1.891,-0.01,0.0,0.0,-0.041,-0.999
